,Repository,Forks,avg_grade,Correlation
465,DStyles,1,0.07534246575342465,-0.03891145140246491
466,training,0,0.015030946065428824,-0.03891145140246491
467,rscr,0,0.1391184573002755,-0.03891145140246491
468,A-Scholar-In-The-Woods,0,0.00018367113930711304,-0.03891145140246491
469,LibreOffice-Colors,2,0.5,-0.03891145140246491
470,kuberam,2,0.002586621751684312,-0.03891145140246491
471,2D-infinite-map,1,0.14749262536873156,-0.03891145140246491
472,rust-test,0,0.5,-0.03891145140246491
473,tiny_tiny_rss-openshift-quickstart,23,0.09545454545454546,-0.03891145140246491
474,UnityThirdPersonTutorial,193,0.014223991455895917,-0.03891145140246491
475,calc_LZC,0,0.005052519611753756,-0.03891145140246491
476,distributed-data-structures,2,0.002444240757714635,-0.03891145140246491
477,VideoCtrl,0,0.05415860735009671,-0.03891145140246491
478,NanoKontrol.sc,6,0.30566037735849055,-0.03891145140246491
479,bedrock-examples,0,0.023242300987797792,-0.03891145140246491
480,virtaus,0,0.07240704500978473,-0.03891145140246491
481,ciclop,0,0.0019437799043062203,-0.03891145140246491
482,remake,6,0.16162310866574964,-0.03891145140246491
483,SymPy.jl,1,0.015803231939163498,-0.03891145140246491
484,Tigpiler,10,0.0665938864628821,-0.03891145140246491
485,SuperCollider_Tutorials,8,0.05982658959537572,-0.03891145140246491
486,kaosslicer,0,0.10807600950118765,-0.03891145140246491
487,draino,0,0.02092050209205021,-0.03891145140246491
488,exdatetime,0,0.07142857142857142,-0.03891145140246491
489,RustMatrices,0,0.2951945080091533,-0.03891145140246491
490,tracer_sample,0,0.13157894736842105,-0.03891145140246491
491,study,2,0.06451612903225806,-0.03891145140246491
492,Charta,0,0.010650351234987537,-0.03891145140246491
493,fixjava,0,0.03941338221814849,-0.03891145140246491
494,CUDoom,0,1.2341190241346215e-05,-0.03891145140246491
495,SCRepo,0,0.0764388489208633,-0.03891145140246491
496,nim-locale,3,0.14814814814814814,-0.03891145140246491
497,time_break_down,0,0.05509641873278237,-0.03891145140246491
498,ath10k-firmware,244,0.028057553956834534,-0.03891145140246491
499,FeedTheMonkey,19,0.1958762886597938,-0.03891145140246491
500,pequerrechos,1,0.0630346690679874,-0.03891145140246491
501,VHDL,2,0.009393102912017417,-0.03891145140246491
502,SimpleMCMC.jl,1,0.0681488641855969,-0.03891145140246491
503,ci,1,0.25517241379310346,-0.03891145140246491
504,SimpleSDHC,9,0.026772434308378782,-0.03891145140246491
505,samp-lib-3dmenu,2,0.04954954954954955,-0.03891145140246491
506,bricabrac,0,0.15972747918243754,-0.03891145140246491
507,meta-gstreamer1.0,250,0.1983824928639391,-0.03891145140246491
508,Rocket-Launcher,1,0.008794578021623365,-0.03891145140246491
509,kotbuilder,0,0.09832635983263599,-0.03891145140246491
510,nodejs-portable,57,0.05028735632183908,-0.03891145140246491
511,aad-scripts,0,0.1316425120772947,-0.03891145140246491
512,aietes,0,0.035634294106847805,-0.03891145140246491
513,datos-indexer,0,0.1410704339460226,-0.03891145140246491
514,scala-learning,0,0.022144522144522144,-0.03891145140246491
515,OpenILDA,13,0.015668181179446343,-0.03891145140246491
516,kake,0,0.13194444444444445,-0.03891145140246491
517,CRAHN_examples,4,0.5,-0.03891145140246491
518,jklmouse,3,0.03350515463917526,-0.03891145140246491
519,atomicity,0,0.17391304347826086,-0.03891145140246491
520,coinchanger_elixir,0,0.33980582524271846,-0.03891145140246491
521,vimfiles,0,0.024696707105719237,-0.03891145140246491
522,IGraphR,4,0.31868131868131866,-0.03891145140246491
523,ezeShaderSuite,3,0.019451105782041032,-0.03891145140246491
524,LilyPad_MP3_Player,32,0.0025348247715169412,-0.03891145140246491
525,ooc-mxml,0,0.09063444108761329,-0.03891145140246491
526,slidesync,0,0.0013181065478211856,-0.03891145140246491
527,nixie,1,0.011941734231139206,-0.03891145140246491
528,autohotkeyrc,0,0.026263297872340427,-0.03891145140246491
529,PyNotebooks,6,0.0522508038585209,-0.03891145140246491
530,sf,1,0.001827956989247312,-0.03891145140246491
531,pad-phreak,0,0.5,-0.03891145140246491
532,ncl-read_grads,3,0.5,-0.03891145140246491
533,cuda,20,0.4956217162872154,-0.03891145140246491
534,intranet-idea-management,0,0.3131868131868132,-0.03891145140246491
535,intranet-hr,1,0.10810810810810811,-0.03891145140246491
536,intranet-reporting-tutorial,1,0.10372340425531915,-0.03891145140246491
537,rcv,0,0.11764705882352941,-0.03891145140246491
538,intranet-timesheet2-task-popup,0,0.11983471074380166,-0.03891145140246491
539,intranet-xmlrpc,0,0.09574468085106383,-0.03891145140246491
540,intranet-workflow,1,0.15283018867924528,-0.03891145140246491
541,ly-crx,0,0.1171875,-0.03891145140246491
542,ChainedVectors.jl,3,0.08206686930091185,-0.03891145140246491
543,screenshoot.ahk,2,0.006698920729438035,-0.03891145140246491
544,HDFS.jl,9,0.049232736572890026,-0.03891145140246491
545,Analytics.Monkey,2,0.006452913893930228,-0.03891145140246491
546,getcwd,2,0.12203389830508475,-0.03891145140246491
547,cmd,1,0.08501440922190202,-0.03891145140246491
548,childes-pos,4,0.005086774386594854,-0.03891145140246491
549,Demo,0,0.046153846153846156,-0.03891145140246491
550,prot-redis,4,0.015728476821192054,-0.03891145140246491
551,forth-exercises,1,0.4166666666666667,-0.03891145140246491
552,3Dthings,3,0.004154186278704892,-0.03891145140246491
553,VizDiamonds,0,0.8446557276491335,-0.03891145140246491
554,PTools.jl,6,0.09777777777777778,-0.03891145140246491
555,xotcl-core,1,0.0033222591362126247,-0.03891145140246491
556,grlib,6,,-0.03891145140246491
557,food_circles,14,0.3906976744186047,-0.03891145140246491
558,owl-toolkit,5,0.1101123595505618,-0.03891145140246491
559,rsk,0,0.006180353965727128,-0.03891145140246491
560,Dynare.jl,10,0.07875894988066826,-0.03891145140246491
561,pydot-py3,0,0.005961515759650572,-0.03891145140246491
562,sbol,4,0.00029121689834588803,-0.03891145140246491
563,rascal,1,0.06316098707403055,-0.03891145140246491
564,mac-taskpaper,21,0.006711409395973154,-0.03891145140246491
565,Tilers,0,0.025426309378806335,-0.03891145140246491
566,delvj,5,0.014244558258642766,-0.03891145140246491
567,testGit,0,0.006000578368999422,-0.03891145140246491
568,rpieffectbox,30,0.020193861066235864,-0.03891145140246491
569,pca-supernovae,0,0.010287918839751376,-0.03891145140246491
570,outlook-to-asana,3,0.18181818181818182,-0.03891145140246491
571,crowdsourcing-class.github.io,15,0.13636363636363635,-0.03891145140246491
572,rust-game,0,0.18867924528301888,-0.03891145140246491
573,ooc-allegro5,0,0.043697978596908445,-0.03891145140246491
574,delphi-json,29,0.04783748361730013,-0.03891145140246491
575,dprokop.github.io,0,0.007346353700053754,-0.03891145140246491
576,curiosity,1,0.011016524787180772,-0.03891145140246491
577,test-pkg,0,0.75,-0.03891145140246491
578,rust-fmt,1,0.1512,-0.03891145140246491
579,DLReminder,0,0.19961977186311786,-0.03891145140246491
580,HorizontalPicker,23,0.04104477611940298,-0.03891145140246491
581,sawfish-pager,4,0.09679878048780488,-0.03891145140246491
582,LOLAutoCallPick,1,0.1642335766423358,-0.03891145140246491
583,protobuf,1,0.0023722627737226276,-0.03891145140246491
584,TableTopMaps,0,0.12400354295837024,-0.03891145140246491
585,Bomberman,0,0.050489826676714394,-0.03891145140246491
586,notes,2,0.007707129094412331,-0.03891145140246491
587,AppleScripts,20,0.04544091181763647,-0.03891145140246491
588,Webframework-IO-Module,0,0.004160324708269913,-0.03891145140246491
589,logi-projects,51,0.07615700058582309,-0.03891145140246491
590,urweb,57,0.11449579831932774,-0.03891145140246491
591,psyche,0,0.009732088815265522,-0.03891145140246491
592,aggpasmod,2,0.037778032561339145,-0.03891145140246491
593,crowdstar-graphs,0,0.152,-0.03891145140246491
594,cornerCountdown,0,0.23595505617977527,-0.03891145140246491
595,popgen,0,0.5,-0.03891145140246491
596,PureDataStepSequencer,3,0.010277492291880781,-0.03891145140246491
597,GW2CM,0,0.05080213903743316,-0.03891145140246491
598,mimosalib,3,0.008008864179771785,-0.03891145140246491
599,PureData-TouchOSC-example,1,,-0.03891145140246491
600,eigendrums,0,0.4172661870503597,-0.03891145140246491
601,netimpacthack,0,0.034161490683229816,-0.03891145140246491
602,hackspd,0,0.07960199004975124,-0.03891145140246491
603,mage-reset,19,0.1045531197301855,-0.03891145140246491
604,Force.com-Hackathon,1,0.00425531914893617,-0.03891145140246491
605,SimpleML.jl,2,0.0021142281571310323,-0.03891145140246491
606,THEGame,0,0.06442110655737704,-0.03891145140246491
607,easy-alt,0,0.08057851239669421,-0.03891145140246491
608,glslRiftDistort,7,0.22536945812807882,-0.03891145140246491
609,introducing-elixir,27,0.0017710793165717459,-0.03891145140246491
610,poxa,90,0.2102803738317757,-0.03891145140246491
611,awk_examples,1,0.303030303030303,-0.03891145140246491
612,drabiter.github.io,0,0.01152304609218437,-0.03891145140246491
613,SchoolWork,0,0.025485219085711355,-0.03891145140246491
614,bachelor-thesis,1,0.012795167490389895,-0.03891145140246491
615,WINAssist,3,0.007213432745347639,-0.03891145140246491
616,mathhelper,0,0.01674347158218126,-0.03891145140246491
617,Pocket_AVR_Programmer,129,0.0026562562884855315,-0.03891145140246491
618,tomcat-instance-manager,4,0.021176470588235293,-0.03891145140246491
619,algorithm,0,7.925697808667119e-05,-0.03891145140246491
620,led-wordclock,5,0.0028698432504094206,-0.03891145140246491
621,rustfftw,1,0.27340823970037453,-0.03891145140246491
622,treegrep,0,0.21575342465753422,-0.03891145140246491
623,must,0,0.10917838638045892,-0.03891145140246491
624,VRL-Sunflow,1,0.0001641373086598969,-0.03891145140246491
625,amnesia,70,0.11231884057971014,-0.03891145140246491
626,Ratings31,3,0.26669232905680973,-0.03891145140246491
627,libgdx-particles,13,0.013497081712062256,-0.03891145140246491
628,tile-windows,0,0.2460595446584939,-0.03891145140246491
629,kaggle-titanic,666,0.006470002714686453,-0.03891145140246491
630,tmux-config,0,0.2375,-0.03891145140246491
631,TFC,0,9.005445860841522e-05,-0.03891145140246491
632,rust-challenge,0,0.09553528564570331,-0.03891145140246491
633,Round-House-Helper,0,0.03470437017994858,-0.03891145140246491
634,Hotbox-Helper,0,0.034005979073243646,-0.03891145140246491
635,around-zero,0,0.033856317093311314,-0.03891145140246491
636,posixvala,7,0.2092391304347826,-0.03891145140246491
637,uptide,7,0.12958715596330275,-0.03891145140246491
638,MandelbrotSet-CUDA,0,0.036242603550295856,-0.03891145140246491
639,concrete-summaries,0,0.1456766917293233,-0.03891145140246491
640,monomodular,8,0.021314825253664037,-0.03891145140246491
641,jtagulator,78,0.013782542113323124,-0.03891145140246491
642,applescripts,0,0.1375739644970414,-0.03891145140246491
643,FF_COM,0,,-0.03891145140246491
644,Pcb-parts,1,0.008537490720118782,-0.03891145140246491
645,random_scripts,0,0.36296296296296293,-0.03891145140246491
646,espacosp,0,0.04362101313320825,-0.03891145140246491
647,kara-files,0,0.25974025974025977,-0.03891145140246491
648,MD_workflow,0,4.364108480826562e-05,-0.03891145140246491
649,file_mover,3,0.00043290393578456756,-0.03891145140246491
650,nginx.conf,1,0.38461538461538464,-0.03891145140246491
651,DUnitX,171,0.084070796460177,-0.03891145140246491
652,live-config,0,0.12451612903225806,-0.03891145140246491
653,pharo-compat,0,0.18315018315018314,-0.03891145140246491
654,Phexample,0,0.075,-0.03891145140246491
655,elixir-tor,0,0.24838709677419357,-0.03891145140246491
656,foobarforce,3,0.507177033492823,-0.03891145140246491
657,STUDENT-TUT,0,0.07835051546391752,-0.03891145140246491
658,GmailCode,0,0.5,-0.03891145140246491
659,simulator-x,3,0.019969278033794162,-0.03891145140246491
660,project--procmail-lib,0,0.06602186711522287,-0.03891145140246491
661,ArcadeGameSelector,5,0.09339622641509435,-0.03891145140246491
662,novaha-bro-training,4,0.22575757575757577,-0.03891145140246491
663,prismo,1,0.313953488372093,-0.03891145140246491
664,TriggerX,19,0.0943952802359882,-0.03891145140246491
665,elixir-socket,113,0.04878048780487805,-0.03891145140246491
666,rust-recursive-descent-regex-parser,1,0.5,-0.03891145140246491
667,Clock2,4,0.007943528412709646,-0.03891145140246491
668,idris-type-providers,6,0.054411764705882354,-0.03891145140246491
669,TestXsd,0,0.010647768954097076,-0.03891145140246491
670,Play-Push,2,0.00016460474286120454,-0.03891145140246491
671,CeylonGranny,0,0.15551839464882944,-0.03891145140246491
672,conference,2,0.013218098627351297,-0.03891145140246491
673,string-match,0,0.26112759643916916,-0.03891145140246491
674,360sun_maps,0,0.4033898305084746,-0.03891145140246491
675,Web-App-MVC,4,0.050673000791765635,-0.03891145140246491
676,panakeia,2,0.029411764705882353,-0.03891145140246491
677,rustbot,0,0.22272727272727272,-0.03891145140246491
678,Enterprise_Boilerplate,2,0.02406417112299465,-0.03891145140246491
679,sp-pd,0,0.02483164983164983,-0.03891145140246491
680,hol-light,1,0.3756637611461777,-0.03891145140246491
681,MonsterOS,0,0.10497970005799984,-0.03891145140246491
682,supersongs,0,0.03508771929824561,-0.03891145140246491
683,og-cs,3,0.15057755775577558,-0.03891145140246491
684,shamine,0,0.010252836950029863,-0.03891145140246491
685,DP,0,0.00177370346333117,-0.03891145140246491
686,perl6-CSS-Drafts,0,0.11717352415026833,-0.03891145140246491
687,SynchroVideo,1,0.010968432316746924,-0.03891145140246491
688,shadertoy,1,0.03786764705882353,-0.03891145140246491
689,imp_biological_systems,2,1.2032143965157872e-05,-0.03891145140246491
690,forjar,3,0.0002254969388790547,-0.03891145140246491
691,Latex.bbpackage,7,0.019393336648433616,-0.03891145140246491
692,WrapToColumn,8,0.11703601108033242,-0.03891145140246491
693,rust-sched-bench,0,0.001043737574552684,-0.03891145140246491
694,FactCheck.jl,36,0.14313725490196078,-0.03891145140246491
695,rust-rbtree,0,0.27007299270072993,-0.03891145140246491
696,rust-echo-server,1,0.06206896551724138,-0.03891145140246491
697,Scala-Algorithms,0,0.3347107438016529,-0.03891145140246491
698,gpvlib,0,0.15000000000000002,-0.03891145140246491
699,hl2-hud-editor,0,0.009796388782174415,-0.03891145140246491
700,hl2-toolkit,1,0.045081967213114756,-0.03891145140246491
701,steam-toolkit,1,0.03141640042598509,-0.03891145140246491
702,finalterm,190,0.09876543209876543,-0.03891145140246491
703,haxelib-xml-to-json,1,0.019265232974910396,-0.03891145140246491
704,monkeyspine,5,0.08162182292151568,-0.03891145140246491
705,mediawerf_game,3,0.00011315862153619543,-0.03891145140246491
706,xoos,1,0.06438356164383562,-0.03891145140246491
707,pellet,146,0.0003073239301118659,-0.03891145140246491
708,w3id.org,798,0.31527093596059114,-0.03891145140246491
709,rsg-SML,0,0.08823529411764706,-0.03891145140246491
710,megalib,21,0.0056984219754529514,-0.03891145140246491
711,verapp-cmake,1,0.014438751746623195,-0.03891145140246491
712,csp-enque,0,0.03826086956521739,-0.03891145140246491
713,ddbmodel,5,0.2111801242236025,-0.03891145140246491
714,async-ada,3,0.09265734265734266,-0.03891145140246491
715,pocket_corr,1,,-0.03891145140246491
716,ScratchMonkey,22,0.004123711340206186,-0.03891145140246491
717,sdf,9,0.02863247863247863,-0.03891145140246491
718,vhdl,1,0.2398574561403509,-0.03891145140246491
719,PBL,0,0.00013913731464415985,-0.03891145140246491
720,WingsProvenanceExport,0,0.003230841625635552,-0.03891145140246491
721,ssbench-wrapper,1,0.026490066225165563,-0.03891145140246491
722,KaraGenerate,0,0.0069498069498069494,-0.03891145140246491
723,grainBox,0,0.006692764881589545,-0.03891145140246491
724,wis-report,0,0.22935779816513763,-0.03891145140246491
725,matlabmag,0,0.06551724137931035,-0.03891145140246491
726,abap,6,0.04319818112921561,-0.03891145140246491
727,re-demexp,0,0.23273273273273276,-0.03891145140246491
728,of-task-actions,9,0.024522457408363448,-0.03891145140246491
729,Codigos,2,0.378,-0.03891145140246491
730,mongo4delphi,10,0.28903274942878904,-0.03891145140246491
731,edu.gatech.mbse.mdsysmlmodelica,5,0.006996268656716417,-0.03891145140246491
732,Structural_Tab,2,0.21282798833819241,-0.03891145140246491
733,sourcemod-assister-dominations,0,0.17302052785923755,-0.03891145140246491
734,vvvv-modules,0,0.022625370766365456,-0.03891145140246491
735,Modelica_DeviceDrivers,24,0.35084745762711866,-0.03891145140246491
736,vga_test,0,0.029566744730679155,-0.03891145140246491
737,XML.jl,2,0.014630652752199713,-0.03891145140246491
738,rust-asm-demo,0,0.03333333333333333,-0.03891145140246491
739,MathematicalPhysics,13,0.0011278289605447626,-0.03891145140246491
740,package-ls,0,0.13068181818181818,-0.03891145140246491
741,kp-korora-backgrounds,0,0.021542738012508687,-0.03891145140246491
742,StriatalSpinyProjectionNeuron,2,0.057876414273281114,-0.03891145140246491
743,matcher4cl,1,0.16545265348595214,-0.03891145140246491
744,BookSourceCode,13,0.00014393962760762057,-0.03891145140246491
745,shopify-birthday-suit,54,0.0539568345323741,-0.03891145140246491
746,digital-modul-m,2,0.0026557565317255243,-0.03891145140246491
747,ImageView.jl,32,0.04373177842565598,-0.03891145140246491
748,MGR,0,0.05416666666666667,-0.03891145140246491
749,meta-clutter,0,0.17734553775743706,-0.03891145140246491
750,Progress-Study-Calendar,0,0.9598235862735621,-0.03891145140246491
751,transmittance,0,0.13680387409200967,-0.03891145140246491
752,faad2,0,0.19444444444444445,-0.03891145140246491
753,testrepo,0,0.0,-0.03891145140246491
754,cryptocades,2,0.008630187293426368,-0.03891145140246491
755,lab_turbulence,2,0.17905405405405406,-0.03891145140246491
756,PrettifyRebol,6,0.05546075085324232,-0.03891145140246491
757,QuarterMaster,4,0.09725906277630415,-0.03891145140246491
758,neuf,0,0.10045146726862303,-0.03891145140246491
759,VistA-M,33,0.011355559422745085,-0.03891145140246491
760,meta-webos-backports,2,0.10227629513343799,-0.03891145140246491
761,ccs-anadroid,4,1.974338947817887e-05,-0.03891145140246491
762,noise_interface,0,0.31134352373290425,-0.03891145140246491
763,l4d2-addons,2,0.06463966964166777,-0.03891145140246491
764,OkGo,3,0.011349915479352813,-0.03891145140246491
765,piracontroller,0,0.054491899852724596,-0.03891145140246491
766,uber-scripts,50,0.26158940397350994,-0.03891145140246491
767,shanzhashu,1,0.012497971108586269,-0.03891145140246491
768,winscp,21,0.002928378724263414,-0.03891145140246491
769,News-YC---iPhone,156,0.00791223404255319,-0.03891145140246491
770,focal,0,0.017144546260715342,-0.03891145140246491
771,vngrape,0,0.024017467248908297,-0.03891145140246491
772,LAMobileDevWeek2013,0,0.00013939224979091162,-0.03891145140246491
773,popgen-notes,101,0.0013953488372093023,-0.03891145140246491
774,corpcrawl,0,7.771318948251897e-05,-0.03891145140246491
775,vih_employees,0,0.036390827517447655,-0.03891145140246491
776,vih_lectures,0,0.01899441340782123,-0.03891145140246491
777,vih_subjects,0,0.033734939759036145,-0.03891145140246491
778,vih_participant_quotes,0,0.05795314426633785,-0.03891145140246491
779,gnuplot-colorbrewer,46,0.0025399671298371434,-0.03891145140246491
780,pengo-papiliopro,0,0.032585777266628334,-0.03891145140246491
781,tfbayes,1,0.021505376344086023,-0.03891145140246491
782,rlg,0,0.0,-0.03891145140246491
783,MISHAP,0,0.05453980871941373,-0.03891145140246491
784,andersonaap.github.io,0,0.00904392764857881,-0.03891145140246491
785,firstrepository,1,0.00020494503081494928,-0.03891145140246491
786,pbi,18,0.022695035460992906,-0.03891145140246491
787,ploy,0,0.010241483398016386,-0.03891145140246491
788,Projet-MODAL-SNA,0,0.35834896810506567,-0.03891145140246491
789,Podder,0,0.034195402298850576,-0.03891145140246491
790,meta-gir,9,0.07222222222222222,-0.03891145140246491
791,IdleLogout,4,0.055068836045056316,-0.03891145140246491
792,CUDA,10,0.06395348837209303,-0.03891145140246491
793,vMIPS,1,0.0009250693802035153,-0.03891145140246491
794,puremvc-delphi-standard-framework,14,0.0025641999696094818,-0.03891145140246491
795,tcl-simple-templater,3,0.20238095238095238,-0.03891145140246491
796,cs,0,0.15579710144927536,-0.03891145140246491
797,Racers-Alternate-Installer,2,0.12267080745341616,-0.03891145140246491
798,polartide,0,0.03231292517006803,-0.03891145140246491
799,gmatrix,5,0.014467592592592591,-0.03891145140246491
800,pram.github.io,0,0.01702127659574468,-0.03891145140246491
801,compmusstuff,0,0.07419898819561552,-0.03891145140246491
802,omgrofl-examples,1,0.44680851063829785,-0.03891145140246491
803,Quantum,0,0.02336316533207725,-0.03891145140246491
804,QlockToo,1,0.062381852551984876,-0.03891145140246491
805,FFmpegM,1,0.06037621359223301,-0.03891145140246491
806,Cinema4D-Helpers,2,0.07250755287009064,-0.03891145140246491
807,orgafoo,3,0.006442227763923524,-0.03891145140246491
808,Adafruit-Flora-Mainboard,6,0.0002834266279316942,-0.03891145140246491
809,wikiduper,2,0.042735042735042736,-0.03891145140246491
810,xbian-package-lirc,2,0.051047120418848166,-0.03891145140246491
811,riak-librarian,2,0.08226691042047532,-0.03891145140246491
812,VSoft.WeakReferences,12,0.015515427769985974,-0.03891145140246491
813,edith,8,0.23076923076923078,-0.03891145140246491
814,Rebol2,5,0.29821717990275526,-0.03891145140246491
815,Seven-Languages-Caesar-Cipher,0,0.01834862385321101,-0.03891145140246491
816,mtgo-trade_helper,0,0.008251676121712223,-0.03891145140246491
817,gist,0,0.034064665127020784,-0.03891145140246491
818,zedboard,3,0.03309243058197033,-0.03891145140246491
819,upload.mantidproject.org,0,0.03364090734332949,-0.03891145140246491
820,LoomSnake,0,0.136986301369863,-0.03891145140246491
821,ply,0,0.22277227722772278,-0.03891145140246491
822,textual-scripts,4,0.04297994269340974,-0.03891145140246491
823,blg-tool,1,0.020860781730346948,-0.03891145140246491
824,isbl,1,0.0056754326815014605,-0.03891145140246491
825,baseflight-tool,2,0.013750429700928154,-0.03891145140246491
826,phd-thesis,2,0.012264150943396227,-0.03891145140246491
827,nixconfs,0,0.04801324503311258,-0.03891145140246491
828,mark,0,0.047619047619047616,-0.03891145140246491
829,quard,0,0.000579892637020346,-0.03891145140246491
830,rust-rand,2,0.061482084690553745,-0.03891145140246491
831,LibExpat.jl,32,0.15566037735849056,-0.03891145140246491
832,portablelistings,0,0.056362725450901804,-0.03891145140246491
833,BeagleDancer,3,0.05484818805093046,-0.03891145140246491
834,ShadowDB,1,0.0315816722754336,-0.03891145140246491
835,ancel-search-tool,1,0.2511848341232228,-0.03891145140246491
836,windowpad-win,0,0.003592814371257485,-0.03891145140246491
837,gaxb,3,0.12146892655367231,-0.03891145140246491
838,sib-google-spreadsheet-validator,0,0.011683096020445418,-0.03891145140246491
839,eagle,4,0.0019164759725400458,-0.03891145140246491
840,pak128,3,0.020693852708460136,-0.03891145140246491
841,omnifocus_scripts,0,0.07142857142857142,-0.03891145140246491
842,garfield,0,0.182010582010582,-0.03891145140246491
843,concrete,2,0.11772151898734176,-0.03891145140246491
844,sfrmaker,0,0.0133934238923448,-0.03891145140246491
845,shesme,0,0.08088235294117647,-0.03891145140246491
846,babygnusbuino,2,0.002591001011122346,-0.03891145140246491
847,bro-experiments,0,0.48742138364779874,-0.03891145140246491
848,Quaternions.jl,1,0.4006211180124224,-0.03891145140246491
849,seminars,5,0.039579158316633264,-0.03891145140246491
850,HookieDatReader,2,0.23076923076923078,-0.03891145140246491
851,parseregs,1,0.5,-0.03891145140246491
852,sideproject,0,0.06792144026186579,-0.03891145140246491
853,XML-API,23,0.11063829787234042,-0.03891145140246491
854,naep,1,0.5,-0.03891145140246491
855,fpps,0,0.04412289728458324,-0.03891145140246491
856,GoogleDocs,0,0.42592592592592593,-0.03891145140246491
857,postscript-schedulegrid,0,0.12335958005249344,-0.03891145140246491
858,xsrss,0,0.24440298507462688,-0.03891145140246491
859,introduction-to-functional-programming,0,0.28,-0.03891145140246491
860,ahk,0,0.5,-0.03891145140246491
861,android_device_rockchip_rk30board,4,0.003700962250185048,-0.03891145140246491
862,osvvm,1,0.5,-0.03891145140246491
863,fsmlock,1,0.5,-0.03891145140246491
864,CPU,0,0.3293234179060951,-0.03891145140246491
865,SML-Lint,5,0.04391891891891892,-0.03891145140246491
866,pd-skratchpad,0,0.004457179242279528,-0.03891145140246491
867,rook,1,0.17678100263852242,-0.03891145140246491
868,DayFolder,0,0.25214132762312635,-0.03891145140246491
869,Future-Q,0,0.1829652996845426,-0.03891145140246491
870,ijitsuki,4,0.04466564573762123,-0.03891145140246491
871,Slic3r-Droplet-for-OSX,1,0.0754414125200642,-0.03891145140246491
872,halloween,0,0.10239651416122005,-0.03891145140246491
873,Pascal,0,0.23622047244094488,-0.03891145140246491
874,PasteIt,5,0.019075568598679385,-0.03891145140246491
875,EnumeratingTheRationals,0,0.025900073475385747,-0.03891145140246491
876,HackME,1,0.0003681706369756603,-0.03891145140246491
877,lazyfoo,0,0.26085607940446653,-0.03891145140246491
878,faust-pd-modalbar-bells,0,0.041005291005291,-0.03891145140246491
879,wifire16,3,0.02143302528594429,-0.03891145140246491
880,linearscan.rs,3,0.09150805270863836,-0.03891145140246491
881,learning-clips,0,0.351123595505618,-0.03891145140246491
882,heroku-buildpack-apache,22,0.010788381742738589,-0.03891145140246491
883,simple-cpu-sensor,2,0.09090909090909091,-0.03891145140246491
884,struktura,0,0.44092219020172907,-0.03891145140246491
885,gochan,0,0.11904761904761904,-0.03891145140246491
886,MoMo-Firmware,6,0.043644208430136076,-0.03891145140246491
887,dynamo_heroku_demo,0,,-0.03891145140246491
888,AlfredWorkflows,2,0.1791907514450867,-0.03891145140246491
889,IsingModels.jl,2,0.3925233644859813,-0.03891145140246491
890,PLX.jl,6,0.022110162916989914,-0.03891145140246491
891,sc-learningCurve,0,0.3803418803418803,-0.03891145140246491
892,brwvs-opensource,0,0.01325301204819277,-0.03891145140246491
893,util_scripts,0,0.1404494382022472,-0.03891145140246491
894,iorm,2,0.0945945945945946,-0.03891145140246491
895,Text-IO-DCPU-16,0,0.2765957446808511,-0.03891145140246491
896,hxDelaunay,1,0.05505279034690799,-0.03891145140246491
897,vhdlmodules,0,0.8204225352112676,-0.03891145140246491
898,RB-MC-rcon,1,0.02634880803011292,-0.03891145140246491
899,rustic_cells,0,0.13480392156862744,-0.03891145140246491
900,CloudRecruit,0,0.039285714285714285,-0.03891145140246491
901,picade,4,0.005432619597229961,-0.03891145140246491
902,wibble,1,0.06686046511627906,-0.03891145140246491
903,xml,4,0.011391597557641483,-0.03891145140246491
904,activities,0,0.5,-0.03891145140246491
905,arraylist,1,0.029411764705882353,-0.03891145140246491
906,funcs,0,0.08299430431244914,-0.03891145140246491
907,stringbuffer,0,0.0,-0.03891145140246491
908,vrope,1,0.5,-0.03891145140246491
909,DictUtils.jl,2,0.7045454545454546,-0.03891145140246491
910,Papers,4,0.3548387096774194,-0.03891145140246491
911,get-me-started-with,0,0.21821756225425948,-0.03891145140246491
912,callbacks,1,0.15865384615384615,-0.03891145140246491
913,sortablelist,0,0.5,-0.03891145140246491
914,sublimetext-markup-jira-confluence,14,0.0061162079510703364,-0.03891145140246491
915,wr-rf-demo,1,0.0516564952048823,-0.03891145140246491
916,fancy_irc,1,0.23170731707317072,-0.03891145140246491
917,arpie,22,0.0026048450117218025,-0.03891145140246491
918,scalaCoursera,0,,-0.03891145140246491
919,ease,95,0.10309278350515463,-0.03891145140246491
920,pd-kinect-skeleton,3,0.003303813151011793,-0.03891145140246491
921,rpgkeeper,4,0.011043139747358386,-0.03891145140246491
922,zeek-cryptomining,8,0.076214405360134,-0.03891145140246491
923,vector-entailment,24,8.810917706028625e-05,-0.03891145140246491
924,sourcemod-force-domination-quotes,0,0.411214953271028,-0.03891145140246491
925,XpressoSmoothie,6,0.03644783671369152,-0.03891145140246491
926,Pure-Data,5,0.07375406085106098,-0.03891145140246491
927,UniMapper,0,0.08352402745995423,-0.03891145140246491
928,Apex-Util,4,0.2543103448275862,-0.03891145140246491
929,JudyDicts.jl,3,0.10595065312046444,-0.03891145140246491
930,qtgraphicaleffects,30,0.0059212817833507484,-0.03891145140246491
